word,polarity
balsam ulu mai ƙanshi,-1
bam,-1
bamboozle,1
banality,1
bawon ayaba,-1
fatar ayaba,-1
bandeji,-1
ɗaure,1
bandeji,-1
edan bandeji,-1
ƙafafun bandy,-1
bango,-1
banzan,-1
kara,1
kara,-1
bangle,-1
banki,1
gazawar banki,-1
fatarar kuɗi,-1
tuta,1
liyafa,1
banter,-1
cutar banti,-1
ciwon banti,-1
mashaya,-1
balarabe,1
dabbanci,-1
dabbanci,1
barbariyya,1
cikin ladabi,1
barbecue,1
miya mai barbecue,-1
kayayyakin more rayuwa,-1
yalwata,-1
belbel,-1
barbeque,1
bardolatry,-1
bare,-1
mara baya,-1
Bayarwa,-1
kwale-kwale,-1
jirgin ruwa,1
bayana,1
barewa,1
kaya,-1
shiga cikin,-1
sinadarin barium,-1
sinadarin barium,-1
barium protoxide,-1
haushi,1
barnburner,1
baronetcy,1
barony,1
barrack,-1
barratry,1
rashin haihuwa,-1
shinge,-1
shingen tsiri,-1
tushe,-1
mara tushe,-1
bash,1
bashful,1
bashfully,1
rashin hankali,-1
na asali,1
m,1
basidial,1
bashrajantarwa,-1
kwanduna,-1
basque,-1
obos obo,1
dan iska,-1
bastardisation,1
bastardization,1
gasa,-1
basting,-1
basting dinka,-1
jemage,1
batfowl,1
bathos,-1
gin wanka,1
wankin wanka,1
batrachomyomachia,-1
batten,1
bugawa,-1
baturi,-1
gajiyar yaƙi,-1
yakin brunanburh,-1
yaƙi na cunaxa,-1
yakin ipsus,1
yakin issus,1
yakin ivry,-1
yakin jena,-1
yakin kerbala,-1
yakin lutzen,-1
yakin marston moor,-1
yakin wagram,-1
yakin wits,-1
yaƙi sarauta,-1
yaƙi,1
bature,-1
bauble,-1
bauxitic,-1
bawdily,1
bawl,-1
bawl fita,-1
ruɗani,-1
bay,-1
bayat,1
bazaar,1
zama amiss,-1
a ba,1
zama m,1
kasance a kan kwallon,1
zama lafiya,1
ku kasance tare da shi,1
yawo,-1
aikin beadwork,-1
beady,-1
beady ido,-1
baki,-1
beaker,-1
beakless,-1
kamala,-1
katako,-1
haske,1
bushewa,1
haske,1
wake wake,-1
kai,-1
kai ƙafa,-1
yi haƙuri,1
kai ka rungume,1
kai a hankali,1
kasuwar beyar,-1
yi haƙuri,1
paaɗa kai,-1
yi haƙuri,-1
kai,1
m,-1
gemu,1
yin shaidar zur,-1
dabba,-1
dabba da dabba,1
doke,1
doke a daji,1
doke ƙasa,-1
dokewa,1
duka,-1
beau geste,1
kyakkyawa,1
kawata,1
kyau,1
da kyau,1
kawata,1
kyau magani,1
beyst muscular dystrophy,-1
sabuwa,-1
zama,1
zama mai kyau,1
gado,1
kwanciyar hutu,-1
kwanciya,-1
bedaubed,-1
bedaze,-1
bedevil,-1
gado,-1
kwanciya,-1
kwanciya,-1
bedlam,-1
mara kwance,-1
kwanciya bacci,-1
bedrest,-1
gado,-1
kwanciya,-1
kudan zuma,-1
naman sa,-1
naman sa jaye,-1
naman sa gasa,1
naman shayi,-1
naman sa naman sa,-1
beefed sama,1
gwoza Blight,1
gwoza sugar,-1
ƙwaro,1
irin ƙwaro,-1
dacewa,1
gwal,-1
wawa,1
kafin wani lokaci,-1
ɓarna,1
beududdle,-1
bara,-1
farawa,1
ɓarna,-1
yaudara,-1
hali,1
gyara hali,1
maganin hali,1
mai nuna halayyar mutum,1
karafarini,1
hali,1
halayyar halayya,1
halayyar mutum,1
a baya,-1
duba,-1
belabor,-1
belabour,-1
a hankali,-1
belemnitidae,-1
yi imani,1
yi imani,1
yi imani da,1
raini,-1
kararrawa,1
belladonna,-1
bellicose,1
bell,-1
jayayya,1
jayayya,-1
da faɗa,1
bell,1
ciki,-1
ciki dariya,-1
ciki fita,-1
bellyache,-1
mara ciki,-1
kasance,1
na,1
belonidae,1
kasan bel,1
bel,1
bel a ƙasa,1
bel kamar,1
mara bel,-1
kamar bel,1
beluga caviar,1
yi dariya,-1
baƙin ciki,-1
ƙwanƙwasa,-1
yi dariya,1
alkhairi,-1
mai albarka,-1
sanandala,-1
taimako,1
riba,1
amfani,1
mai amfani,1
amfani,1
mai amfani,1
mai cin gajiyarta,1
fa'idar fa'ida,1
kyautatawa,1
mai kyautatawa,1
kyautatawa,1
tsakar gida,1
m,1
ciwan tumor,-1
ciwan tumor,-1
mai ciwo,1
da kyau,1
marasuna,1
benison,-1
benumb,-1
benzoyl peroxide,1
berate,-1
amfani da,-1
beret,-1
beriberi,-1
donlin berlin,-1
Beroe,1
berry,1
kamar berry,-1
wurin zama,1
rokona,1
beshrew,-1
gwatso,1
kwalliya,1
dubai,-1
magana,1
mafi kyau,1
mafi kyau duka,1
mafi kyau mafi kyau,-1
bestialize,-1
mafi kyau,1
mafi,1
fare,1
beta endorphin,-1
tunani,1
lokacin biya,1
cin amana,-1
cin amana,-1
wanda aka aura,1
mafi kyau,1
mafi kyau kallo,1
mafi kyau,1
mafi kyau,1
kyautatawa,1
shagon fare,-1
abin sha,1
yi makoki,-1
yi hattara,1
rudani,-1
cikin rudani,1
cikin rudani,1
sihiri,1
bokaye,1
da sihiri,1
shafawa,-1
wanda ya wuce misali,-1
bhakti,1
son zuciya,1
bib,1
bib da tucker,1
bibbiyu,-1
bibliomaniacal,-1
bhamamana,-1
mai rikitarwa,-1
kara,-1
kara,1
bifocal,1
babba,1
babban kara,1
babban lokaci,1
babban yaya,-1
bighead,-1
son zuciya,-1
bilateally,1
bile acid,-1
bilinging,1
bilious,-1
nuna ikon kai,-1
bilk,1
billow,1
billowing,-1
billowy,-1
billy,-1
billy akuya,-1
bimillenary,1
bimillennium,1
bimodal,1
binaurally,1
daura,-1
abin ɗaurewa,1
katako,1
allon rubutu,1
binge,-1
ciwon ciwo mai yawa,-1
cututtukan ƙwaƙwalwa,-1
cututtukan amai,-1
biochemically,1
biodefence,1
biodefense,1
gurɓataccen gurɓataccen yanayi,-1
kwat da wando,-1
kare halittu,1
kare halittu,1
ƙungiyar nazarin halittu,-1
ilimin halitta,1
ilimin halittu,1
sashen nazarin halittu,1
biome,-1
biosafety,1
matakin kare lafiyar mutum 1,1
matakin kare lafiyar mutum 2,1
matakin kare lafiyar mutum 3,1
matakin kare lafiyar mutum 4,1
biparous,1
biped,-1
biplane tashi kifi,-1
bipolar,1
cututtukan bipolar,-1
biradial,1
biradially,1
birch,1
tsuntsu,-1
dangin tsuntsaye,-1
tsuntsun ganima,-1
Ciwon haihuwa,-1
rauni na haihuwa,-1
bikin ranar haihuwa,-1
bismark,-1
shekara ta maza,1
kadan,-1
bitartart,-1
karyar,-1
bitchery,1
bitchy,-1
ciza,-1
cizon farantin,1
cintaka,1
cijewa,-1
bitis gabonica,-1
bitt,1
m,-1
ɗakuna masu ɗaci,1
cakulan mai ɗaci,1
m karshen,-1
lemun tsami mai ɗaci,-1
ruwan lemu mai daci,1
m manufa,-1
gishiri mai ɗaci,-1
da ɗaci,-1
haushi,-1
mai dadi mai dadi,-1
bitumastic,-1
bitumen,1
bituminise,-1
kara haske,-1
bivalve,-1
bivalved,-1
bivalvia,1
baki,-1
baki da fari,-1
bakin kudan zuma,-1
baƙar fata baki,-1
bakar dariya,1
lu'u lu'u lu'u-lu'u,-1
cutar baki,-1
baki ido,-1
baki gaban shri shrike,1
baƙar ban dariya,-1
baƙar ban dariya,-1
kullin baki,-1
huhun baki,-1
cutar huhu baki,-1
aikin baki,-1
bakar maciji,-1
baƙin karkanda,-1
baki ruɓa,-1
bakin ƙulla,-1
amai baki,-1
blackback yawo,1
bakin karfe,1
blackguard,-1
baƙi,-1
baƙi ja,-1
cakul,-1
wankin sabulu,1
ruwan baki,-1
zazzaɓin zazzaɓi,-1
cutar mafitsara,-1
ruwa bit,-1
blahs,-1
blain,-1
zargi,-1
babu laifi,1
blanched,-1
m,-1
cin abinci mara kyau,-1
maras kyau,1
maras kyau,1
fanko,-1
blank fita,-1
fanko,1
blanquillo,1
wuta,-1
blaring,-1
blarney,1
dutse blarney,1
sabo,1
sabo,1
sabo,1
fashewa,-1
fashewa,-1
fashewar rauni,-1
sayann,-1
blastomycosis,-1
a fili,1
ƙwanƙwasa,1
wuta,-1
kashe wuta,1
kuna,1
farin ciki,-1
masu launin fata,-1
bleakly,-1
blear,-1
aibi,-1
tabo,-1
gauraya,1
hadawa,-1
shekara dubu,-1
shan barasa,-1
blepharitis,-1
blepharospasm,-1
albarka,1
albarka,1
farin jini,-1
blight,-1
bugun canker,-1
makaho,-1
makaho hanya,-1
makaho yawo,-1
makaho saukowa,-1
makaho maciji,1
makauniyar ido,-1
makaho dinki,-1
rufe ido,1
makanta,1
a makance,-1
ƙyaftawa,1
zub da jini,-1
cikin ni'ima,1
ni'ima,-1
bororo,-1
bororo irin ƙwaro,-1
blister blight,1
tsatsa,-1
wakili mai laushi,-1
blithe,1
blithely,1
blitheness,1
blithesome,1
kumbura,-1
toshewa,-1
toshe jari,1
toshe wasika,1
toshewa,-1
toshewa,-1
toshewa,-1
blockbuster,1
jini bororo,-1
jinin jini,1
cutar jini,-1
rikicewar jini,-1
cin abinci na jini,-1
guba jini,1
jini spavin,-1
zubar jini,-1
zubar jini,-1
na jini,-1
mara jini,-1
zubar da jini,1
zubar jini,-1
zubar jini,-1
zub da jini,-1
zubar jini,-1
mai zubar da jini,-1
na jini,-1
mai jini da hankali,-1
fure,1
Bloom na matasa,1
bloomer,-1
mai hana ruwa,-1
fure,1
yi fure a gaba,1
yi fure,1
gogewa,-1
ƙwanƙwasa,-1
busa,-1
busa ta busa,1
hura iska,-1
busawa,1
kamun kifi,1
fashewa,1
ƙaho,-1
blt,-1
man shafawa,-1
man shafawa,-1
abin ƙyama,1
shuɗi,-1
shuɗi mai launin shuɗi,-1
makantar shudi,-1
guntu mai shuɗi,1
shaidanun shudi,-1
shuɗi fure,1
shudi 'ya'yan itace,1
barkwancin shuɗi,1
lilac mai shuɗi,-1
shuɗi rubutu,1
shudayen zane,1
shuɗi mai launin shuɗi,1
shuɗi mai launin shuɗi,1
kintinkiri mai launin shuɗi,1
labarin shudi,1
shuɗi walleye,1
bluebird,1
bluegill,1
blues,-1
bluff,1
bluffly,1
bluish baki,-1
lilac mai haske,-1
ɓarna,-1
m,-1
a hankali,1
blur,-1
zama ja,-1
m,1
bluster,-1
m,-1
m,-1
blustery,-1
alfahari,-1
katakon jirgin ruwa,-1
mai jiki,1
tsarin jiki,-1
fatar jiki,1
jiki da rai,1
mai gadin jiki,-1
boffo,1
fadama,-1
fadama,-1
boggle,-1
tafasa,-1
tukunyar mai,-1
tukunyar jirgi,-1
boilersuit,-1
tafasa,-1
tsawa,-1
cikin tsawa,1
tsawa,-1
m,1
gabagadi,1
boll weevil,-1
bolomita,-1
bolshy,-1
ƙulli,1
kule ƙasa,1
bam,-1
bombastically,1
bombie,1
bam-bam,1
fashewar bam,-1
bombycilla cedrorun,-1
bambyliidae,-1
karin mot,1
bonanza,1
bond,1
takardar bond,1
abin daurewa,1
kangin bauta,1
kashi china,1
kashi ya rufe,-1
kashin bushe,-1
kashi rago,-1
kashi kasala,-1
kashin kashi,1
man kashi,-1
kashi spavin,-1
kashi,-1
mafi kyau,-1
mafi kyau,-1
boneshaker,-1
bong,-1
cin amanar,1
bonito,-1
bonk,-1
bonnie,1
cin nasara,1
bonny,1
bony ya rufe,-1
boo,-1
boo boo,-1
booby ƙyanƙyashe,-1
tarkon booby,1
littafi,1
littafin louse,-1
littafin,-1
albarku,1
booming,1
alkhairi,1
boondoggle,-1
bunkasa,1
taya,-1
kaya,-1
rumfa,1
kayan kwalliya,-1
kwacewa,1
bootlick,1
bop,-1
borated,-1
iyakar ƙasa,-1
kan iyakoki,-1
boreal,1
rashin nishaɗi,-1
m,1
cututtukan haifuwa,1
dakin boron,-1
boron mara kyau,-1
aro,-1
cutar bosin,-1
bosky,-1
nono,1
shugaba,1
boston cream kek,-1
filin bosworth,-1
maganin botanical,-1
botaurus lentiginosus,1
botaurus stellaris,1
botch,-1
damu,-1
damuwa,-1
damuwa,-1
duka biyu,1
botox,-1
kasa,-1
kasa daga,-1
kasa ruba,-1
zagaye na zagaye,1
kasa zuwa sama,1
kasa,-1
mafi ƙasan,1
botulin,-1
botulinum,-1
toxin botulinum a,-1
botulinus,-1
guba mai guba,-1
botulismotoxin,-1
bouillabaisse,1
bouillon,1
billa baya,1
marar iyaka,1
kyauta,1
falala,1
cikin falala,1
bourgeois,1
tausa,1
fadan,-1
boutonniere,-1
bovril,-1
ruku'u,-1
baka kafafu,-1
sunkuyar da kai,1
kwano a kan,-1
baka,1
akwati,1
akwatin bazara,-1
damben safar hannu,-1
jayayya,-1
takalmin gyaran kafa,1
daure kai domin,-1
jaruntaka,1
takalmin katako,-1
syeda_abubakar,-1
syeda_abubakar,-1
brachyuran,-1
brachyurous,-1
sashi,1
sashi ya fita,1
katako,-1
karaya,-1
mai rarrabuwa,-1
bracted,-1
bradycardia,-1
bradypodidae,1
alfahari,1
alfahari,1
brahmanism,1
jaruntaka,1
braided,-1
kwakwalwa,-1
cutar kwakwalwa,-1
matsalar kwakwalwa,-1
fagen kwakwalwa,-1
zazzabin kwakwalwa,-1
ƙwaƙwalwar kwakwalwa,-1
mai hankali,-1
matsalar kwakwalwa,1
wankin kwakwalwa,-1
braky,-1
brama,-1
brambly,-1
branchiura,1
alama,-1
m,1
alamar kasuwanci,-1
Branta,-1
branta bernicla,1
brash,-1
brashly,1
zobe na tagulla,1
tagulla,-1
tagulla,1
farin ƙarfe,1
bravado,1
jarumi,1
jaruntaka,1
jaruntaka,-1
yi faɗa,-1
brawny,1
bray,-1
tagulla,1
fuska tagwaye,1
da wauta,1
keta yarjejeniyar,1
keta amana,1
fasa,-1
fasa,-1
fasa,-1
yi fashi,-1
fasa,-1
fasa fita,1
karya hatimi,-1
karya ta,-1
m,-1
zazzabin kashi,-1
fashewa,-1
nasara,1
aikin nono,-1
numfasawa,-1
huci,1
numfashi,-1
numfashi,1
rashin numfashi,-1
asali,-1
mai shayarwa,1
kiwo,1
iska,1
breezily,1
mai iska,-1
raguwa,1
cin hanci,-1
bric a brac,1
Guduma mai yin bulo,-1
yin bulo,1
rigar amarya,-1
gada,1
Hanyar birki,1
Hanyar birki,1
cin hanci,-1
mai haske,-1
haske kamar sabon dinari,1
gefe mai haske,-1
cutar mai haske,-1
haskaka,1
haske,1
m,1
brilliantly,-1
brimful,-1
cikawa,-1
mara kyau,-1
cika fuska,-1
kawo,-1
kawo a kusa,1
saukar da,-1
kawo gida,1
fito da,1
kawo tare,1
tayar da,-1
kawowa,1
briny,-1
brisk,1
brisk up,1
brisken,1
briskly,1
bristle,1
bristled,-1
bristly,-1
karaya,1
m,1
m kibiya,1
m brimmed,1
m ma'auni,1
mai hankali,1
m hankali,1
a fili,-1
a fili magana,-1
babbar magana,1
syeda_abubakar,-1
aphasia na broca,-1
karye,-1
karya baka,-1
karyayyar zuciya,1
karye gida,-1
fasa,1
fashewar iska,-1
karayar zuci,-1
bromate,-1
bromide,-1
brominate,-1
sarkakun,-1
brompheniramine maza,-1
bircik,-1
asma,-1
Ciwon huhu na huhu,-1
mashako,-1
birchitik,-1
mashako,-1
broncho,-1
ciwon sanyi na huhu,-1
ciwan kai,-1
bronco,-1
yan uwa mata,-1
bronx gaisuwa,-1
shekarun tagulla,-1
ciwon sukari na tagulla,-1
brood,-1
brooder ciwon huhu,-1
dawani,1
mai cike da jini,1
rafi,-1
tsintsiya madaurinki daya,-1
tsintsiya,-1
yan uwantaka,-1
dan uwa,1
brougham,-1
brouhaha,1
broto ptosis,-1
launin ruwan kasa,-1
launin ruwan kasa mai ruɓewa,-1
launin ruwan kasa,-1
launin ruwan kasa,-1
lilo,-1
brucellosis,-1
bruchus,-1
brucine,-1
bruin,1
kurma,-1
brumagem,-1
brunanburh,-1
gasa,-1
launin fata,-1
goga,-1
goga kasa,-1
goge kashe,-1
goga,1
kamar goga,-1
brushy,-1
karasani,1
brussels yadin da aka saka,1
m,-1
zalunci,1
zalunci,-1
mugunta,1
zaluntar,-1
zalunci,1
zalunci,-1
wawanci,1
kumfa,-1
bubo,-1
cutar bubonic,-1
buck da reshe,1
buck zazzabi,1
kantin guga,-1
bucking bronco,-1
daure a karkashin,1
Buff,1
buffer,-1
asfirin,1
bufferin,1
cin abinci,-1
buffing dabaran,-1
kansashan,1
bufo canorus,1
bug,-1
buildup,1
karafarini,-1
pilaf na bulgur,-1
bulima nervosa,-1
bulimarexia,-1
bulimia,-1
bulimic,-1
girma babba,-1
sa,-1
kasuwar bijimi,-1
hancin bijimi,-1
harsashi ya shugabanci,-1
Bulletproof,1
Takarda mara harsashi,1
kawuna,-1
bullocky,1
kara,-1
minbarin zalunci,1
gasa,-1
kumbo,-1
kara,-1
bummer,-1
yi karo,-1
yi karo da,-1
damina,-1
mai cika baki,-1
da cikawa,1
Bun,1
bunce,1
gungu,-1
dam,1
bung,1
bungarus,-1
bungarus fasciatus,-1
daji,-1
bunglesome,-1
bunging,-1
bunion,-1
kankara,-1
bunker buster,1
bunt,-1
buoy,1
buoy up,1
buoyancy,1
mai kwalliya,1
cikin annashuwa,1
ofishin jami'an diflomasiyya,1
aikin hukuma,-1
tsarin aikin hukuma,-1
tsarin mulki,1
dakin binnewa,-1
binne,-1
burlesque,1
ƙone,-1
ƙone cibiyar,-1
ƙone ƙasa,-1
kona sama,-1
konawa,-1
burnish,1
gun bindiga,-1
burred,-1
burry,-1
bursitis,-1
fashe,-1
fashewa,-1
fashewa,-1
fashewar abubuwa masu fashewa,1
burthen,-1
binne,1
bas,-1
daji,-1
gasar daji,-1
bushel,-1
daji,1
aiki,1
fasa,-1
kara,-1
mafi kyau,1
murnar,1
aiki,1
butanoic acid,-1
butcherly,-1
mayanka,-1
buteo,1
a kan,-1
wuka mai man shanu,1
man shanu,1
man shanu,-1
malam buɗe ido,1
biskit man shanu,1
bututuncin,-1
maballi,-1
maballin maballin,1
maballin,-1
gindi,1
butyl,1
butyric,-1
butyric acid,-1
butyrin,-1
saya,1
kugi,-1
by,-1
ta kowane hanya,1
ta kowane hali,1
by da kuma ta,-1
ta hanyar roba,-1
kwatsam,1
ta zabi,1
ta zane,1
da nisa,1
ta hanyar dacewa da farawa,-1
da hannu,-1
ba yadda za ayi,-1
ta hanyar hakkoki,1
ta hanyar gwaji da kuskure,1
kewayewa,-1
Kewaya capacitor,1
kewaye keɓaɓɓe,1
c manyan,1
c babban sikelin,1
c mai gina jiki,-1
c. psittaci,1
c. trachomatis,1
cabernet,1
cabernet sauvignon,1
kayan aiki,1
gidan yanar gizo,1
cabochon,1
cachexia,1
cachexy,1
cachinnate,-1
sassaka,-1
cacodaemonic,-1
cacodemonic,-1
cacogenesis,-1
cacogenic,-1
cacophonic,-1
cacophonous,-1
cacophony,-1
cadaverine,-1
cafe noir,-1
maganin kafeyin,1
maganin kafeyin,1
maganin kafeyin,-1
maganin kafeyin,-1
karaji,1
cikin annashuwa,1
cagy,1
sauna,1
nishadi,-1
caitiff,-1
cajole,1
samajari,1
kek,-1
wainar,1
bala'i,-1
masifa,-1
mai kulawa,1
calciferol,-1
calciferous,1
calcification,-1
calcify,-1
alli,1
lissafi,1
lissafta,1
ana kirgawa,1
maraƙi,1
maraƙin soyayya,1
ɗan maraƙin,1
marakin maraƙi,1
calibrate,1
calibrated,1
kayyadewa,1
calico,1
caliginous,-1
kwalliya,-1
kira,1
kira kasa,-1
kira gaba,1
kira cikin tambaya,1
kira kan kafet,-1
kira mutum bluff,1
kira,-1
callathump,1
mai kira,1
kiran,1
gyaran kafa,-1
callosotomy,-1
mara kyau,-1
wanda aka kira,-1
kwantar da hankula,1
cikin nutsuwa,1
kwanciyar hankali,-1
calumet,-1
ƙarara,1
maras amfani,1
akan,-1
shayi cambric,-1
zo,-1
kula da kyamara,1
camion,-1
sake kamanni,1
zango,-1
zango sauka,-1
kafa zango,-1
kafa sansani,-1
zango,-1
zango,-1
kanada,-1
soke,-1
ciwon daji,-1
ciwon daji na jini,-1
ciwon daji na hanta,-1
mai cutar kansa,-1
candescent,1
candidiasis,-1
gaskiya,1
candied,-1
candied Citrus kwasfa,-1
alewa kwai,1
alewa mai kamshi,-1
nishadi,1
bugun kara,1
gwangwani,-1
zazzabin canicola,-1
gwangwani,-1
cin naman mutane,-1
cin naman mutane,-1
gwangwani,-1
canonically,1
canoodle,-1
kare kare,1
ƙugiya ƙugiya,-1
kankara,-1
syeda_abubakar,-1
teringan cantar kari,1
cantillation,-1
hula,-1
iyawa,1
iya,1
iyawa,1
ƙarfafa,1
iya aiki,1
ɗan kwalba,-1
karaya,-1
babban jirgi,1
karafa,1
jari hujja,1
jari-hujja,1
karafa,1
kwalliya,1
ɗaurewa,-1
capric acid,-1
cikawa,-1
duwawu,-1
caprimulgus,-1
capriole,1
caprylic acid,-1
capsid,1
taken,1
kamawa,1
jan hankali,1
jan hankali,1
kamewa,1
kamammu,1
captopril,-1
kula da mota,1
carabid irin ƙwaro,-1
carabidae,-1
caranx,-1
carbamate,-1
acid carbamic,-1
carbin,-1
carbocyclic,1
karbobo,-1
carbon 14 Dating,1
haduwar carbon,1
carbonado,-1
carbonara,-1
carbonate,-1
carboxylate,-1
carboxylic acid,-1
carboxymethyl cellulose,-1
carcharhinus,-1
cutar kanjamau,-1
cutar sankara,-1
carcinoma a cikin wuri,-1
carcinomatous myopathy,-1
kamun zuciya,-1
cututtukan zuciya,-1
zuciya glucoside,-1
glycoside na zuciya,-1
rashin wadatar zuciya,-1
bugun zuciya,-1
akidar,-1
cututtukan zuciya,-1
cututtukan zuciya,1
kamawa na zuciya,-1
ciwon zuciya,-1
cututtukan zuciya,-1
cardizem,-1
cardura,1
kulawa,-1
isar da kulawa,1
kula,-1
kula da kaya,-1
kula,1
careen,-1
sakaci,1
rashin kulawa,-1
yi hankali,1
a hankali,-1
sakaci,-1
sakaci,-1
shafa,1
shafawa,-1
kula,-1
caricature,-1
mai daukar hankali,1
kisan gilla,-1
zagi na jiki,1
cin nama,1
jiki,1
cin nama,1
na jiki,1
kudan zuma,1
bikini,-1
caroche,1
cututtukan rami na carpal,-1
asu kwalliya,-1
kafet,-1
m,1
man carron,-1
Ruwan karas,1
kawo zuwa lokaci,1
dauki nauyi,1
rashin lafiya,-1
cartilaginification,-1
cartilaginous,-1
carvedilol,-1
sassaka,1
harka,1
harka,-1
tsabar kudi,1
cashmere akuya,1
akwatin gawa,-1
kwankwasiyya,-1
baƙin ƙarfe,1
jaka,1
maras kyau,-1
jifa,-1
sabulu mai kwalliya,1
m,-1
rashin sani,-1
wanda ya jikkata,-1
cat akwatin,-1
katsin kwando,1
cat karce cuta,1
cat barci,-1
catabolic,-1
catacala,-1
catachresis,-1
catachrestic,1
catachrestical,1
masifa,-1
cataflam,-1
katako,-1
catalexis,-1
catalytic cracker,1
catarrh,-1
zazzabin catarrhal,-1
masifa,-1
rashin lafiya,-1
masifa,-1
catatonia,1
catcall,-1
kama,1
kama,-1
kama wasu z's,-1
kamawa,-1
mai kamawa,1
catechin,1
rarrabuwa,1
kasawa,1
rarrabe,1
a rarrabe,1
shirya,1
kwari,-1
catharsis,1
cathartic,1
babban coci,1
Katolika,1
katolika,-1
catkinate,1
kama,-1
nato catocala,1
shayarwa,-1
annobar shanu,-1
madara,-1
caucasian,-1
harshen caucasian,-1
caudal,-1
maganin sa barci na caudal,-1
maganin sa barci na caudal,-1
toshe katako,-1
caudate,1
sababi,-1
causalgia,-1
sanadin hakan,-1
sababi,1
haifar celebre,1
dalilin mutuwa,-1
sa a gane,1
haddasawa,-1
a hankali,1
cauterise,-1
yi aiki da hankali,-1
yi hankali,-1
hankali,1
sanarwa taka tsantsan,1
a hankali,-1
karafarini,1
kogo a,-1
gargadi,-1
cebuella,1
cebus,-1
Itacen al'ul na gyaɗawa,-1
itacen al'ul,-1
cefobid,-1
cefoperazone,-1
cefotaxime,-1
ceftazidime,-1
ceftriaxone,-1
bikin,1
farin ciki,-1
celecoxib,-1
matsalar seleri,1
cutar celiac,-1
rashin aure,1
mara aure,1
cell kyauta,-1
cell kamar,-1
cellulitis,-1
salon ester,-1
cellulose nitrate,-1
cenozoic,1
zamanin cenozoic,1
la'anta,-1
tsakiya,1
tsakiya,1
na tsakiya,1
tsakiya,1
tsakiya,1
centrifugal,-1
santsaka,-1
ckinakarin,-1
karni,1
cfhalaspid,-1
cephalexin,-1
cephalitis,-1
karafasarinbari,-1
cephaloglycin,-1
cephalopod,1
cephalopod mollusk,1
ceratitis capitata,-1
ceratodus,-1
ceratopogon,-1
ceratopogonidae,-1
cututtukan kwakwalwa,-1
cerebally,1
cerebromeningitis,-1
zazzabin cizon sauro,-1
cututtukan sankarau,-1
na bukukuwa,1
na al'ada,1
bikin,1
bikin,1
certhia,-1
tabbatacce,1
satifiket,1
takaddun shaida,1
bokan,1
shaida,1
sabarinsarta,1
cervicitis,-1
cerinofacial actinomycosis,-1
cestoda,1
cestode,1
ch'i,1
challis,-1
chachka,-1
chafe,-1
ƙaiƙayi,-1
mai kama da,-1
chaffy,-1
chafing,-1
ɓacin rai,1
dinkakken sarkar,1
kujerar jihar,1
chalazion,-1
alli,-1
chalcid tashi,-1
wasl mara kyau,-1
alli,-1
farantin,-1
chalcididae,-1
alli,-1
chalcis tashi,-1
alli,1
kalubale,1
kalubale,1
chalon,-1
chalons sur marne,-1
chalybeate,-1
chamaea fasciata,-1
chamaeleo,-1
chamaeleo oweni,1
ɗakin,-1
zakara,-1
giyar shamfe,-1
sarewar shampen,1
zakara,-1
zakara,-1
dama,1
yiwuwar taron,-1
canza,1
canza launi,1
canji na siffar,1
canji jihar,1
mai canzawa,1
canza,1
canzawa,1
canzawa,-1
waƙa,1
m,-1
chaotically,1
babi,1
chapeau,-1
hali,1
cututtukan hakora marie,-1
chardonnay,-1
caji,1
caja,1
fara'a,1
mai kwarjini,1
sadaka,1
sadaka,1
sadaka,1
charivari,1
cin amana,1
charley dawakai,1
fara'a,1
da fara'a,1
chary,1
kori daga,1
tsattsarka,1
Tsarkakewa,1
azabtar,-1
azaba,-1
farjinsu,1
yi taɗi,-1
sautas,1
hira,-1
man chaulmoogra,-1
chauna,-1
